orderline_id,wellcrafted_order_id,customer_name,order_total,order_date,sku_code,product_name,quantity,unit_price,is_sample,line_total
d3a660ce-b409-41e4-9bc7-7ce86078e051,e64cf262-0888-4f46-a02c-10c12a81eab2,Marea,1429.00,2025-10-14,27136,LJV Les Magnies Blanc 2021                       Partial cs!,1,494.50,f,494.50
d3ed40c6-3ff1-4a2c-8c81-dfe26a81b637,3b4140cc-6182-4cd0-ba11-812df0671a7d,Point Seven,9396.25,2025-10-14,27185,Lagille Le Mont en Peine,3,65.50,f,196.50
d60bea9b-4dd4-4a68-bcbc-e0a59bd3fd8e,065028b0-07e2-41ec-85b2-aa9ea93efa01,Nightmoves Bar LLC,504.00,2025-10-14,29024,Pierre Mang Les Terres Noires 2022                 6pk!,12,42.00,f,504.00
d6bc3f97-76d4-42ce-be5e-10d52a4ba421,3456153e-ac5c-41a8-9ba2-e047ce0896fd,The Atlantic,433.83,2025-10-14,SPA1218,Ontanon Tempranillo Blanco (White) 2023,12,10.67,f,128.04
d73bd9db-78ea-4a26-aa66-e48ebd4bdb98,efee1a55-d6d3-4720-81e2-912cea3b29cf,Zoes Steak and Seafood,555.84,2025-10-14,NWZ1001,Orchard Lane Sauvignon Blanc 2024,12,9.66,f,115.92
d78ab3e9-df45-487f-9e72-9e6ab7d9a60c,3b4140cc-6182-4cd0-ba11-812df0671a7d,Point Seven,9396.25,2025-10-14,27402,Baillot Nuits-Saint-Georges 'Les Grandes   Partial cs!,3,66.75,f,200.25
d894cc38-0afe-4773-9601-9c800c3b7096,aeb70036-52ec-496a-b4ac-eb4f54b2f0a7,Steel Wheel Tavern,714.68,2025-10-14,14891,Sirico Selection Pinot Grigio VV 20 l   1pk!,2,160.00,f,320.00
db5c8c6a-fc9c-4d4d-842e-4733a11d4bdd,afc0700f-c639-4f5f-870c-57fbe9bd6852,Somm Cellars Wine & Spirits,3903.75,2025-10-14,27262,Dancer Chassagne 1er Morgeot 2023               Partial cs!,3,179.25,f,537.75
dc7229bb-2c9e-4979-b967-50d67c05a57b,e7cf960f-0c1a-462f-bbf3-4c9f2b0d8d9e,La Tienda,547.92,2025-10-14,POR1023,Conde Villar Alvarinho 2024,12,12.66,f,151.92
dc76452d-607d-4035-a34b-869462680239,a13bb37d-8f98-4133-bf0e-a96cd99bdaee,Trattoria Vivolo,432.00,2025-10-14,29004,Corte Figaretto Valpolicella Ripasso 2022   Partial cs!,24,18.00,f,432.00
dd200f45-fa37-46c1-95ef-7fa3e64dc849,77dc944f-02bf-479a-a5f8-46941d370ed0,Little Calf LLC,612.00,2025-10-14,26471,"Domaine de L'Aubraine ""Sur le Four - Vieilles     Partial cs!",24,27.67,f,664.08
dd9a8725-7055-4137-9ad5-9dba1061e1a2,9ff84f3f-851c-42e1-a84b-0d7c686a8e95,NODA,3896.00,2025-10-14,25563,Theo Dancer Savagnin 2023                       Partial cs!,6,62.25,f,373.50
dde0c0cf-02b8-4214-8095-5ee8aef75b6f,afc0700f-c639-4f5f-870c-57fbe9bd6852,Somm Cellars Wine & Spirits,3903.75,2025-10-14,27272,Dancer Chassagne 1er Morgeot Rouge 2023          Partial cs!,3,164.25,f,492.75
de01d4c7-593a-45b6-92d1-da042542893a,afc0700f-c639-4f5f-870c-57fbe9bd6852,Somm Cellars Wine & Spirits,3903.75,2025-10-14,27261,Dancer Meursault Les Grands Charrons 2023            Partial cs!,3,124.75,f,374.25
e02620f4-9d77-4b93-99b9-6fe637faf37a,e64cf262-0888-4f46-a02c-10c12a81eab2,Marea,1429.00,2025-10-14,27137,LJV Les Vaux Reserve Blanc 2021                  Partial cs!,1,494.50,f,494.50
e18670c1-6c82-4e32-982f-806f0fc2ac12,9d20b3eb-57f5-4cc0-ba48-34aaf2127763,Pendulum Fine Meats,849.84,2025-10-14,WAS1035,Sonder Orange (White Field Blend) 2022,12,12.00,f,144.00
e231c539-3e1d-4c22-bc49-4d60edec6a13,3b4140cc-6182-4cd0-ba11-812df0671a7d,Point Seven,9396.25,2025-10-14,23279,Guenin Effloraison                                  6pk!,3,37.25,f,111.75
e239ddf9-f644-4655-826a-a30fe38f3e20,fc551378-8d86-451f-8fb2-12ce7a7daa09,Dylans Wine Cellar,1747.80,2025-10-14,23657,Coste di Brenta Montepulciano d'Abruzzo 2022,36,11.33,f,407.88
e3976338-f855-406c-b835-514ba2ad52a7,8797fa72-afb2-4f47-824d-d65363adbee2,Town Point Club,567.16,2025-10-14,SPA1288,Rippa Dorii Verdejo 2023,4,9.99,f,39.96
e3ca90d5-9870-496a-8d14-d932457a3dfc,e64cf262-0888-4f46-a02c-10c12a81eab2,Marea,1429.00,2025-10-14,27132,LJV En Belle Rose Rouge 2022                     Partial cs!,1,440.00,f,440.00
e47eff3b-00b3-40e0-9557-4b35ee8c2752,9a7d2c45-55ab-44fa-9622-781f930b7b50,Popina,494.50,2025-10-14,27135,LJV Les Echalas Blanc 2021                       Partial cs!,1,494.50,f,494.50
e5143459-bcc3-4b7f-9d21-7916e631e7d9,3b4140cc-6182-4cd0-ba11-812df0671a7d,Point Seven,9396.25,2025-10-14,28948,Maffrei Langhe Nebbiolo 2024           6pk!,3,30.50,f,91.50
e56cbf0e-3242-4a60-a70a-b6121b403ee0,8d0b0a6b-3505-405e-808d-754811ff25cc,Le Chene,1951.00,2025-10-14,27707,"COTES DU JURA ROUGE ""Poulsard                     Partial cs!",1,67.00,f,67.00
e611aa9e-205c-493f-a804-aa08d73e5c0c,2b9fbf8d-9c2f-40c2-a63b-d1e7ddbf36e9,Le Garrec NYC,3682.08,2025-10-14,19905,Domaine Heitz-Lochardet Saint-Aubin 1er Cru         6pk!,72,63.93,f,4602.96
e80059e0-63ce-411c-84c5-f6dbad53e807,5315f3fd-e155-4a5a-b968-d7fdf0363b80,Chef Driven Hospitality,1199.52,2025-10-14,30044,Domaine Landrat-Guyollot Pouilly-Fumé La,72,18.00,f,1296.00
e8bba440-fd31-41d1-88d2-a10cf4037438,1178b9f8-b3df-4a0b-bdaa-1c5d5d8b3403,Stew Leonard's Wine and Spirits-Danbury,395.58,2025-10-14,24951,Casa Mexico Reposado                            6pk!,6,25.93,f,155.58
ea305b47-1886-4ea9-9aaf-dccc485d14e5,fde6d037-e47b-4bb2-9329-23b20f6b4531,Wolf on Broadway LLC,1560.00,2025-10-14,29969,Lost Vines Lost Vines Viognier 2024,12,30.00,f,360.00
eceaf984-03c9-4ef4-b249-88267977f10d,8d0b0a6b-3505-405e-808d-754811ff25cc,Le Chene,1951.00,2025-10-14,26820,"JEREMY ARNAUD Bourgogne Tonnerre ""Les             Partial cs!",12,33.00,f,396.00
ed0bdcba-14b1-47c4-8ae9-d910792eb395,e8f3aff8-c7ab-4949-8753-92042e108230,Cork & Bull Chophouse,371.88,2025-10-14,CAL1254,Southern Belle Precious (Damaged Label) 2020,12,15.99,f,191.88
ed45089b-5513-48e7-adb6-7b39c51ba30d,3b4140cc-6182-4cd0-ba11-812df0671a7d,Point Seven,9396.25,2025-10-14,28641,Billard Saint-Aubin 1er Cru 'Les Castets' 2023       6pk!,3,73.50,f,220.50
eefb3e90-dd87-4bea-9ea9-a344a6d715c8,fc551378-8d86-451f-8fb2-12ce7a7daa09,Dylans Wine Cellar,1747.80,2025-10-14,15037,FIZI Lambrusco NV                          Partial cs!,12,10.66,f,127.92
ef04ba02-56a5-4630-a385-747735fdda1f,3b4140cc-6182-4cd0-ba11-812df0671a7d,Point Seven,9396.25,2025-10-14,27265,Dancer Meursault 1er Perrieres 2023         Partial cs!,3,364.50,f,1093.50
ef07e973-0b63-4e62-9898-5f030b5355cf,33c1696b-95c1-445d-807c-3509e948e29e,White Walker LLC,426.00,2025-10-14,29058,Domaine Les Volets Rouges Pépette 2023,6,29.00,f,174.00
f03b132c-73cf-447f-bc42-a729b234722b,981596bf-2211-4c8d-9159-b6a0f3940be8,Madd Hatter,435.34,2025-10-14,28496,Coast and Barrel Pinot Noir 2022 20 l           1pk!,1,165.00,f,165.00
f03f33d6-273c-4932-b562-170a5814ec76,1ed9a93a-9b6d-4e13-a343-64c3a8c4e23c,James River Country Club,5919.84,2025-10-14,CAL1364,Oleandri Napa Cabernet Franc 2020,12,93.33,f,1119.96
f6840922-eacf-48d6-b95d-ff92925d403b,1d49c240-113f-4868-ba0e-145e86875399,Lieu Dit Distribution,6088.68,2025-10-14,26502,Domaine de la Combe au Mas Rigaou 2023,120,10.42,f,1250.40
f74a54bd-24c3-488e-a390-28ff529fb24d,e7cf960f-0c1a-462f-bbf3-4c9f2b0d8d9e,La Tienda,547.92,2025-10-14,SPA1151,Perucchi Vermouth Blanco   1000 ml,12,16.67,f,200.04
f841fe33-6b3e-41c3-b72b-7e91e0aa25ab,3b4140cc-6182-4cd0-ba11-812df0671a7d,Point Seven,9396.25,2025-10-14,28687,Godme-Guillaume VVV Premier Cru 2022        Partial cs!,3,47.00,f,141.00
f9a14a30-e3c0-46c1-ab47-92f3bb0e76f0,3b4140cc-6182-4cd0-ba11-812df0671a7d,Point Seven,9396.25,2025-10-14,27254,Dancer Bourgogne Blanc 2023                        6pk!,12,44.00,f,528.00
fae52da7-20c4-49d9-b7d8-6f9e68cbd0d8,8797fa72-afb2-4f47-824d-d65363adbee2,Town Point Club,567.16,2025-10-14,SPA1174,17 by Pinea 2020,4,45.00,f,180.00
faf673ba-8589-4c27-9b74-5e912dbe98f7,981596bf-2211-4c8d-9159-b6a0f3940be8,Madd Hatter,435.34,2025-10-14,14881,La Vite Sauvignon Blanc 20 l                         1pk!,1,160.00,f,160.00
fb710996-b2a2-452c-8cd2-f900dcaa74af,7427e80a-f5f3-4d7d-9c31-d521f6700443,Crystal Palate,1173.39,2025-10-14,SAF1032,Haut Espoir Gentle Giant 2017,6,12.66,f,75.96
fb8b93aa-60ac-4e70-8bf8-30e5f9a596ed,9ff84f3f-851c-42e1-a84b-0d7c686a8e95,NODA,3896.00,2025-10-14,28676,Amiot-Servelle Chambolle 1er 'Les                   Partial cs!,2,506.75,f,1013.50
fcd1148b-962f-41a4-a267-41ec60469b00,6698d654-8053-4099-82a5-7e739785fbf6,Larchmont Yacht Club,756.00,2025-10-14,25355,Daniel Reverdy Sancerre AOC Blanc 2023,36,21.00,f,756.00
fce6dd2e-adb4-444d-a7ce-bfa5373bf335,1d49c240-113f-4868-ba0e-145e86875399,Lieu Dit Distribution,6088.68,2025-10-14,26420,Chateau La Peyre Entre Deux Mers 2023             Partial cs!,60,10.50,f,630.00
fde0f069-3624-4202-95f5-51453f8957c1,3b4140cc-6182-4cd0-ba11-812df0671a7d,Point Seven,9396.25,2025-10-14,28656,Carre Freres Le Champ Des Maladries 2021      6pk!,3,79.25,f,237.75
fe897b7b-d6d3-44a7-9935-2a3606e7c2dd,d8a78a07-d7d4-41f4-a049-7e4a248c868e,Jupiter WInes LLC,1002.00,2025-10-14,27024,SAS Naima & David Didon Didon - Bourgogne,24,37.00,f,888.00
ff503c63-732d-4b63-8397-31e7de137ae1,e8f3aff8-c7ab-4949-8753-92042e108230,Cork & Bull Chophouse,371.88,2025-10-14,SPA1076,Abadia de Acon Targum 2015,3,43.33,f,129.99
ff86cce6-475c-4d39-84cb-5f19f7d79420,625edf1f-a122-43db-9533-d3cd42e2ff64,Branches,242.54,2025-10-14,ITA1001,Antonio Facchin Pinot Grigio (screwcap) 2024,12,8.33,f,99.96
009bc6f0-f16d-4043-977f-489c873d6be7,f1ef9f23-95f0-4716-8e75-bc6169b207d1,Melody's Piano Bar,991.92,2025-10-13,23657,Coste di Brenta Montepulciano d'Abruzzo 2022,12,11.33,f,135.96
00f25f92-aff4-42f3-a423-e04d8a05bc2e,d06b351a-a9ce-4f14-846d-e37251f164db,Long Hill Liquors,422.22,2025-10-13,24951,Casa Mexico Reposado                            6pk!,6,25.93,f,155.58
04e2af26-31c3-49cd-96c6-0703e8f48ecb,31e2023f-518c-4fdf-b752-e0fa93305659,Verdugo Vista LLC,542.50,2025-10-13,28424,Domaine Tetta Muscat Bailey A 2023               Partial cs!,3,34.50,f,103.50
066b4e7d-5541-4c17-96b8-7092d52fdd62,a3bac1f6-eb0c-461c-9223-a6f3e8411a93,JFW LLC,429.32,2025-10-13,25018,Domaine Des Sanzay Saumur-Champigny   Partial cs!,12,16.00,f,192.00
0ad4c56d-82d2-4288-aa54-9f73b23bb4f4,a0f740ca-020e-481d-99bc-9fa95d28eb5d,Diner,621.96,2025-10-13,27326,Domaine de la Combe au Mas Kikiriki 2023          Partial cs!,12,20.00,f,240.00
1053c8eb-d698-4172-968b-3a148cfed9f7,2fbeff45-1504-4cd6-ae3e-9a7bfb16f442,Le Garrec NYC,824.58,2025-10-13,14286,Oremus Furmint seco Mandolas 2017                   6pk!,81,21.75,f,1761.75
11221ea5-2767-40cd-b4a6-40d189e9d065,57e4fd77-5570-4d26-a96c-853a551221c4,Rezdora,3052.92,2025-10-13,27111,Il Cocco 'Laila' Pétillant Naturel NV                6pk!,12,25.00,f,300.00
13c7e2be-3e25-49c9-9001-cc0c83f1fdf3,574915a5-59de-46b6-a939-dc8e5b466db5,Jean Georges Restaurant,1792.50,2025-10-13,27503,Messager-Germain Fixin 'Cote Cour' Rouge             6pk!,6,73.25,f,439.50
18ec95b3-3e17-409e-8f5e-b9a5a6017b88,c9511538-8115-4792-ac14-2ee497d49322,"CQDQ Flatiron New York, LLC",1190.50,2025-10-13,28710,Glandien L'Atmosphere Rouge 2023                     Partial cs!,2,128.00,f,256.00
1da18252-2f73-45dd-bd8e-5b2e724e015a,31e2023f-518c-4fdf-b752-e0fa93305659,Verdugo Vista LLC,542.50,2025-10-13,28485,Vinícola de Nulles Cava Brut Nature 'Adernats',24,13.00,f,312.00
2b2c4d03-78b7-411a-84e2-ffd26cf43779,d06b351a-a9ce-4f14-846d-e37251f164db,Long Hill Liquors,422.22,2025-10-13,24950,Casa Mexico Blanco                                  6pk!,12,22.22,f,266.64
2c6366fb-9e49-44d7-bb77-411d5997df04,c6600cec-6936-4ad3-ba48-01677a495182,Marea,1485.00,2025-10-13,28709,Glandien La Lumiere Rouge 2023                   Partial cs!,2,138.25,f,276.50
2c69a2d1-fca3-49ec-bc7d-9738bb45f2ab,f1ef9f23-95f0-4716-8e75-bc6169b207d1,Melody's Piano Bar,991.92,2025-10-13,19650,Domaine de l'Echelette Macon Cruzille 2022        Partial cs!,12,17.33,f,207.96
2d497092-5a8f-4f13-9bd7-87cc5b7ac371,a3bac1f6-eb0c-461c-9223-a6f3e8411a93,JFW LLC,429.32,2025-10-13,27487,Fletcher Wines Langhe Nebbiolo 2023               Partial cs!,4,28.00,f,112.00
342c68a6-1245-4680-a785-c6ff70e2fdce,c9511538-8115-4792-ac14-2ee497d49322,"CQDQ Flatiron New York, LLC",1190.50,2025-10-13,28711,Glandien La Lumiere Blanc 2023                       Partial cs!,2,138.25,f,276.50
347953cf-ccbf-42c9-ad6d-c77f09b73de1,574915a5-59de-46b6-a939-dc8e5b466db5,Jean Georges Restaurant,1792.50,2025-10-13,27259,Dancer Chassagne-Montrachet 2023                   6pk!,6,92.00,f,552.00
354245c1-2bdb-41da-82cd-6143d3db710b,57e4fd77-5570-4d26-a96c-853a551221c4,Rezdora,3052.92,2025-10-13,14959,Storchi Braje 2018                                Partial cs!,10,18.00,f,180.00
3d688b40-6c24-4446-8083-0c8e1bf9d379,57e4fd77-5570-4d26-a96c-853a551221c4,Rezdora,3052.92,2025-10-13,24152,Cascina Vano Barbaresco Riserva 2019                 6pk!,6,50.00,f,300.00
3e199b43-d0d4-412c-93b6-8060fc3e4d74,c6600cec-6936-4ad3-ba48-01677a495182,Marea,1485.00,2025-10-13,28714,Glandien L'Atmosphere Rose 2023                      Partial cs!,2,128.00,f,256.00
3e4c1a80-6cc1-457f-836d-951fae4936a1,e9487567-5769-46d4-a92b-24cc4f961d81,"Air Guitar, LLC",8733.26,2025-10-13,27077,Domaine Mabillot Reuilly Blanc 2024               Partial cs!,1,168.00,f,168.00
3eab4c0a-8738-4d62-a04f-5916d67fda70,c9511538-8115-4792-ac14-2ee497d49322,"CQDQ Flatiron New York, LLC",1190.50,2025-10-13,28713,Glandien L'Amorce Rose 2023               Partial cs!,2,55.25,f,110.50
3ebd5d1d-27d4-421c-a0fc-cb9ee3f5ec1e,a0f740ca-020e-481d-99bc-9fa95d28eb5d,Diner,621.96,2025-10-13,26421,Chateau La Peyre Par Nature 2022,12,16.58,f,198.96
41abe152-041d-4947-b3a0-2af0ed44814d,c9511538-8115-4792-ac14-2ee497d49322,"CQDQ Flatiron New York, LLC",1190.50,2025-10-13,28707,Glandien Les Roches Rouge 2023             Partial cs!,6,70.00,f,420.00
446b1ca0-355a-43dc-9c00-9b487ab745eb,f1ef9f23-95f0-4716-8e75-bc6169b207d1,Melody's Piano Bar,991.92,2025-10-13,24733,Maison Vialade Pinot Noir Pays d'oc 2023,12,12.00,f,144.00
4640ffd7-0d52-4bd3-bd46-0093e886d0bd,43cf08c4-f416-4ae6-bb8e-c328350f96c0,Citarella Wine and Spirits,279.96,2025-10-13,25103,Domaine Ternynck Chablis 2023                Partial cs!,12,23.33,f,279.96
49d1c365-f2cf-49d8-94dd-1751f6e819d3,e9487567-5769-46d4-a92b-24cc4f961d81,"Air Guitar, LLC",8733.26,2025-10-13,26908,Le Champ D'Orphee Le Champ D'Orphee             Partial cs!,165,16.25,f,2681.25
5127bcee-f1b6-44da-befa-b40ffc6b2fbf,1e022ae0-3dc1-4167-b9e6-603a97036e5a,Wine-O,1200.00,2025-10-13,28488,Revel Cider & ibi Wines Arlo NV,120,14.00,f,1680.00
533d8df8-ab15-41b1-8e37-daac41ff6360,e9487567-5769-46d4-a92b-24cc4f961d81,"Air Guitar, LLC",8733.26,2025-10-13,26728,Morgan Truchetet Bourgogne Fleur de Pinot         Partial cs!,1,29.50,f,29.50
53b2bf16-e4a8-47c7-ac32-dc28452647e0,95712039-45c4-4ea6-85fe-04e425306fb0,CSEN Inc.,4422.00,2025-10-13,23414,Barolet Puligny 1er Clos de la Garenne 2022,12,95.00,f,1140.00
5449ed39-813f-4fb9-b5dd-2deb3292ced3,b1eabbf4-f953-479f-bc2c-32065fa12ed3,Zimmi's New York,1505.10,2025-10-13,28342,Domaine Pierre Boisson Bourgogne,58,25.95,f,1505.10
546dc9ee-5ba6-4cf2-bf8c-a9a9730733c6,2fbeff45-1504-4cd6-ae3e-9a7bfb16f442,Le Garrec NYC,824.58,2025-10-13,14286,Oremus Furmint seco Mandolas 2017                   6pk!,4,0.00,f,0.00
55ad0c80-9a05-45f5-b1a4-127317722427,198ee88e-fb6b-4890-bf8a-02add94ed610,Crown Shy,853.00,2025-10-13,28710,Glandien L'Atmosphere Rouge 2023                     Partial cs!,2,128.00,f,256.00
5875cf35-143b-4b52-a4bb-b224730f39f5,57e4fd77-5570-4d26-a96c-853a551221c4,Rezdora,3052.92,2025-10-13,18143,Storchi Braje 2020,12,20.00,f,240.00
5a9f7b5a-32d9-4905-971a-b56f79cef818,a7eda212-0c92-4fa0-8b84-0fe094cacfaf,Salvo's Cucina Casalinga,1656.00,2025-10-13,28009,Sergio Drago Catarratto 2023,48,21.00,f,1008.00
612db324-f868-47b0-8141-8bb70163e555,c6600cec-6936-4ad3-ba48-01677a495182,Marea,1485.00,2025-10-13,28707,Glandien Les Roches Rouge 2023             Partial cs!,6,70.00,f,420.00
63837fb9-a376-4cb3-8e22-63eb258621c6,57e4fd77-5570-4d26-a96c-853a551221c4,Rezdora,3052.92,2025-10-13,17616,Montecalvi Vigna Vecchia 2016                     Partial cs!,12,65.00,f,780.00
64fc1f62-8ae9-4670-8e45-37fea2b7ee6a,198ee88e-fb6b-4890-bf8a-02add94ed610,Crown Shy,853.00,2025-10-13,28707,Glandien Les Roches Rouge 2023             Partial cs!,3,70.00,f,210.00
66e05930-4615-4a61-a1a0-b20299e959cb,eacd8ee0-2154-4517-82ab-b5a5ac2c1f66,BabySips,380.00,2025-10-13,29919,Julie & Toby Bainbridge Crush KEG NV 20 l           1pk!,2,190.00,f,380.00
672a2667-e45e-4fcc-b5f9-c09fd08b8448,95712039-45c4-4ea6-85fe-04e425306fb0,CSEN Inc.,4422.00,2025-10-13,27505,Messager-Germain Morey-St-Denis 'Pierre             6pk!,12,91.75,f,1101.00
69213cda-3511-4ae9-a01d-bd21d65f4c31,62f679a1-4fff-4169-89aa-0c37d592092a,central,510.00,2025-10-13,29859,La Poiesa Livione 2019,12,12.50,f,150.00
775ec863-7181-4484-bfa6-cca3931692de,198ee88e-fb6b-4890-bf8a-02add94ed610,Crown Shy,853.00,2025-10-13,28711,Glandien La Lumiere Blanc 2023                       Partial cs!,2,138.25,f,276.50
8a7ec4d9-e46e-447d-af30-c17f640505c0,cf6900b9-a861-489f-b653-54ee84d95c6d,The Spread South Norwalk,159.96,2025-10-13,24119,Donna Toscana 2021,12,13.33,f,159.96
8cd77643-5409-4d23-8e06-5dc52acee7d7,95712039-45c4-4ea6-85fe-04e425306fb0,CSEN Inc.,4422.00,2025-10-13,27412,Baillot Vosne-Romanee 2023,12,98.00,f,1176.00
8d5cc60f-20dc-42fb-b76f-82ffb46c6dd3,95712039-45c4-4ea6-85fe-04e425306fb0,CSEN Inc.,4422.00,2025-10-13,28635,Billard Meursault 2023                               6pk!,12,88.75,f,1065.00
8ee73b49-639f-4f1d-b327-caab6481109d,e8715134-b17e-4e81-a5fe-47815faaed66,Sweetwater,780.00,2025-10-13,29925,Les Vignes du Fresche Sweetwater Rouge,60,13.00,f,780.00
9224f8a4-ca89-4baf-b770-a41e5c2fd16d,b735ea39-3bdd-4f94-8aea-6df90c03172c,Lei Wine,738.00,2025-10-13,29024,Pierre Mang Les Terres Noires 2022                 6pk!,3,42.00,f,126.00
930e82a4-3fe4-4809-8ee4-0b3216652471,9c2e1923-b098-45e0-a8aa-5c9a39dc60a2,Disco Liquids,1020.00,2025-10-13,30110,La Grange aux Belles Coup de Latte 2024,60,17.00,f,1020.00
96e1ba2e-0cbc-45b8-a2d7-aed79ee2e589,e9487567-5769-46d4-a92b-24cc4f961d81,"Air Guitar, LLC",8733.26,2025-10-13,26421,Chateau La Peyre Par Nature 2022,1,10.50,f,10.50
9755aa6d-ad6c-49c3-a5d9-94323e06f03d,57e4fd77-5570-4d26-a96c-853a551221c4,Rezdora,3052.92,2025-10-13,27489,Fletcher Wines Faset Barbaresco 2022          6pk!,9,55.00,f,495.00
999140c5-9c85-420e-b68f-d95c61527d5a,ad9c8428-3146-4514-8d32-b0852b3ce237,Slope Cellars,171.36,2025-10-13,27515,Bom Dia Brazilian Bubbles Sparkling Brut   24pk!,48,4.28,f,205.44
9c8ec681-916b-4dfc-a235-0975fde78ec4,a8744217-117f-4305-81c3-6f12eb075b93,Dimes,840.00,2025-10-13,29850,La Grange aux Belles Coup De Grisou 2023,60,15.00,f,900.00
9d10d1eb-3ddc-44de-9b98-18e6db0a048a,198ee88e-fb6b-4890-bf8a-02add94ed610,Crown Shy,853.00,2025-10-13,28713,Glandien L'Amorce Rose 2023               Partial cs!,2,55.25,f,110.50
a1b24814-c6f9-487b-9845-8da4ab35ee91,57e4fd77-5570-4d26-a96c-853a551221c4,Rezdora,3052.92,2025-10-13,29119,Fletcher Wines Langhe Chardonnay 2024,12,30.66,f,367.92
a20dd2db-4900-4d86-9434-d04977646665,cf8bdfda-fbd8-4dc2-b7ec-967786b33eea,Jean Georges Restaurant,998.50,2025-10-13,28711,Glandien La Lumiere Blanc 2023                       Partial cs!,2,138.25,f,276.50
a2c87f9c-604a-4614-a4fa-254629ce0975,f1ef9f23-95f0-4716-8e75-bc6169b207d1,Melody's Piano Bar,991.92,2025-10-13,25355,Daniel Reverdy Sancerre AOC Blanc 2023,24,21.00,f,504.00
a3b056cc-f04d-4603-bf66-d779328f9c02,b735ea39-3bdd-4f94-8aea-6df90c03172c,Lei Wine,738.00,2025-10-13,29057,Domaine Les Volets Rouges Les Déduits,3,35.00,f,105.00
a4770ede-e8a7-4afe-a0a5-ddca1f104ee7,62f679a1-4fff-4169-89aa-0c37d592092a,central,510.00,2025-10-13,29915,Julie & Toby Bainbridge La Danseuse 2022,24,15.00,f,360.00
a89bf296-4a11-4af7-93bf-09e584af0041,9b695eac-54f4-49e8-a6ac-7fe024ec0c10,Le Garrec NYC,1362.00,2025-10-13,25647,Domaine David Duband Hautes Côtes de Nuits,60,32.29,f,1937.40
aaa96de3-9dfd-424f-a784-c6cf32875542,cf8bdfda-fbd8-4dc2-b7ec-967786b33eea,Jean Georges Restaurant,998.50,2025-10-13,28707,Glandien Les Roches Rouge 2023             Partial cs!,3,70.00,f,210.00
ab56233f-997c-441f-a7df-b2e271588d19,e9487567-5769-46d4-a92b-24cc4f961d81,"Air Guitar, LLC",8733.26,2025-10-13,26736,DOMAINE VINDIOU L'Amour est Cerise 2023      Partial cs!,72,17.92,f,1290.24
bd395c20-98fd-426a-9fed-be8709989c7a,a7eda212-0c92-4fa0-8b84-0fe094cacfaf,Salvo's Cucina Casalinga,1656.00,2025-10-13,24859,Sassopra Turresti 2023,24,18.00,f,432.00
bd5e8853-0828-430b-811d-8ebf3a061d9f,b735ea39-3bdd-4f94-8aea-6df90c03172c,Lei Wine,738.00,2025-10-13,29058,Domaine Les Volets Rouges Pépette 2023,3,29.00,f,87.00
beb25619-89b9-4ace-8407-dbaf4b8056b9,c9511538-8115-4792-ac14-2ee497d49322,"CQDQ Flatiron New York, LLC",1190.50,2025-10-13,28653,Aufricht Blanc de Blanc - V3 2021                 Partial cs!,2,63.75,f,127.50
c6d582b0-89ce-40bb-8f2e-22d490769731,31e2023f-518c-4fdf-b752-e0fa93305659,Verdugo Vista LLC,542.50,2025-10-13,29079,Domaine Hase Hikaru Blanc 2023,3,31.00,f,93.00
c87b47de-3ea2-43cd-9dfd-b3eb7ffbb03f,a3bac1f6-eb0c-461c-9223-a6f3e8411a93,JFW LLC,429.32,2025-10-13,23342,Domaine Maurice Charleux et Fils Maranges        Partial cs!,4,31.33,f,125.32
ca8b18e1-344e-4dfe-8332-5d9ae4e95a91,c6600cec-6936-4ad3-ba48-01677a495182,Marea,1485.00,2025-10-13,28711,Glandien La Lumiere Blanc 2023                       Partial cs!,2,138.25,f,276.50
cac5e1df-332f-4a82-a004-00325b2491ae,574915a5-59de-46b6-a939-dc8e5b466db5,Jean Georges Restaurant,1792.50,2025-10-13,27402,Baillot Nuits-Saint-Georges 'Les Grandes   Partial cs!,12,66.75,f,801.00
d190217a-4afa-4597-b972-4942de32eead,a7eda212-0c92-4fa0-8b84-0fe094cacfaf,Salvo's Cucina Casalinga,1656.00,2025-10-13,20641,Fora Bagarre 2022,24,19.00,f,456.00
d4f28aa3-02a5-4ad7-bf37-2438a61cbe00,cf8bdfda-fbd8-4dc2-b7ec-967786b33eea,Jean Georges Restaurant,998.50,2025-10-13,28710,Glandien L'Atmosphere Rouge 2023                     Partial cs!,2,128.00,f,256.00
db05cda9-e1d5-4398-8c86-60876e1665b6,e9487567-5769-46d4-a92b-24cc4f961d81,"Air Guitar, LLC",8733.26,2025-10-13,27070,DOMAINE DU PETIT BONHOMME Virevolte,240,13.00,f,3120.00
e30fb0dc-69a2-4437-a0e6-ef096cef8b97,57e4fd77-5570-4d26-a96c-853a551221c4,Rezdora,3052.92,2025-10-13,11511,Fletcher Wines Acobia Bitters 1 l           Partial cs!,6,29.00,f,174.00
e39210b8-785d-45ab-a390-82de05126859,e9487567-5769-46d4-a92b-24cc4f961d81,"Air Guitar, LLC",8733.26,2025-10-13,27071,DOMAINE DU PETIT BONHOMME Mariole                 Partial cs!,140,13.00,f,1820.00
