id,tenantId,supplierId,name,brand,description,category,isSampleOnly,createdAt,updatedAt,tastingNotes,foodPairings,servingInfo,wineDetails,enrichedAt,enrichedBy
9e5be762-35b4-49e2-9531-fddd466ff722,58b8126a-2d2f-4f55-bc98-5b6784800bed,,La Grange aux Belles Le Vin De Jardin 2024 6   1pk!,,,Wine,f,2025-10-23 01:59:28.157,2025-10-23 01:59:28.157,,,,,,claude-ai
30ebf7f6-43b7-4a7e-97b0-74d2bdd2bb05,58b8126a-2d2f-4f55-bc98-5b6784800bed,,La Grange aux Belles Coup De Grisou 2023,,,Wine,f,2025-10-23 01:59:52.225,2025-10-23 01:59:52.225,,,,,,claude-ai
6e9d5573-d63a-4c43-a423-6f33ded8f3c9,58b8126a-2d2f-4f55-bc98-5b6784800bed,,JEREMY ARNAUD Chablis Premier Cru Vau             Partial cs!,,,Wine,f,2025-10-23 02:00:06.794,2025-10-23 02:00:06.794,,,,,,claude-ai
bf5ecef0-22fb-44f8-b4c0-3088bbe6e17c,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Domaine David Duband Côte de Nuits Villages,,,Wine,f,2025-10-23 02:00:14.409,2025-10-23 02:00:14.409,,,,,,claude-ai
1e216009-c703-4b38-bb07-c8b89533249b,58b8126a-2d2f-4f55-bc98-5b6784800bed,,La Grange aux Belles Coup de Boule 2024,,,Wine,f,2025-10-23 02:00:15.745,2025-10-23 02:00:15.745,,,,,,claude-ai
e249aa74-f9f1-49b1-9935-362c7743120f,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Castell d'Age Patos NV,,,Wine,f,2025-10-23 02:00:18.28,2025-10-23 02:00:18.28,,,,,,claude-ai
be4d51c1-0824-4c2a-bc4d-f0a705ef3f86,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Jean Max Le Rouge a Lievre 2023,,,Wine,f,2025-10-23 02:00:19.316,2025-10-23 02:00:19.316,,,,,,claude-ai
6fd141b6-5736-4dee-acf8-3ffe026d4c9d,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Casa Mexico Anejo                                Partial cs!,,,Wine,f,2025-10-23 02:00:21.691,2025-10-23 02:00:21.691,,,,,,claude-ai
6772709f-6994-4cbe-a296-c13d0e0838ce,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Jean Leon 3055 Rose 2024,,"Jean Leon 3055 Rose 2024 is a delightful rosé capturing summer enjoyment. Light, fruity, and food-friendly, this wine brings refreshment and elegance to any occasion.",,f,2025-10-18 13:42:31.315,2025-10-18 13:42:31.315,"{""aroma"": ""Fresh strawberry, watermelon, rose petal, subtle citrus"", ""finish"": ""Clean, crisp finish with bright fruit character"", ""palate"": ""Light-bodied with refreshing acidity, flavors of red berries and melon""}","[""Grilled shrimp"", ""Mediterranean salad"", ""Goat cheese"", ""Light pasta"", ""Fresh berries""]","{""decanting"": ""Serve chilled"", ""glassware"": ""Rosé glass"", ""temperature"": ""45-50°F (7-10°C)""}","{""style"": ""Dry rosé"", ""region"": ""Provence region"", ""vintage"": null, ""ageability"": ""Enjoy within 1-2 years"", ""grapeVariety"": ""Grenache, Syrah blend""}",2025-10-20 20:18:05.114,claude-code
bc5ff3d7-e209-411c-941a-1fd5cd0d8e71,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Jean Leon Gigi Chardonnay 2023,,"Jean Leon Gigi Chardonnay 2023 is a crisp, refreshing white wine capturing vibrant fruit character and bright acidity. Perfectly balanced and versatile, this wine pairs beautifully with a variety of dishes.",,f,2025-10-18 13:42:31.458,2025-10-18 13:42:31.458,"{""aroma"": ""Citrus blossom, green apple, pear, hints of tropical fruit and minerality"", ""finish"": ""Clean, refreshing finish with lingering citrus and mineral notes"", ""palate"": ""Medium-bodied with bright acidity, flavors of lemon, stone fruit, elegant texture""}","[""Grilled sea bass"", ""Caesar salad"", ""Creamy pasta"", ""Pan-seared scallops"", ""Fresh oysters""]","{""decanting"": ""No decanting needed"", ""glassware"": ""White wine glass"", ""temperature"": ""45-50°F (7-10°C)""}","{""style"": ""Crisp white wine"", ""region"": ""Premium wine region"", ""vintage"": null, ""ageability"": ""Best within 2-3 years"", ""grapeVariety"": ""Chardonnay, Sauvignon Blanc""}",2025-10-20 20:18:05.143,claude-code
247a0243-58db-4052-90da-249b810a2c83,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Grateful Palate Strong Arms White Bordeaux 2020,,"A rare white Bordeaux from Canon-Fronsac that punches well above its weight class. This exceptional value wine demonstrates classic Sauvignon Blanc character while maintaining authentic Bordeaux Blanc breeding and elegance. The brilliant, almost neon-bright appearance hints at the excitement within the glass.",,f,2025-10-18 13:42:18.087,2025-10-21 15:18:08.538,"{""aroma"": ""The nose leaps from the glass with electric intensity, offering a lifted perfume of honeysuckle, ripe melon, and Meyer lemon. Tropical notes of passionfruit emerge alongside subtle hints of cream and vanilla from careful elevage. The aromatics demonstrate remarkable complexity for the price point, with honeysuckle florals weaving through citrus and stone fruit layers."", ""finish"": ""The finish crackles with electricity and nervous energy, leaving lasting impressions of citrus zest and white flowers. Descriptors like 'drama,' 'nerve,' and 'alive' perfectly capture the wine's vivacious character that persists well after the glass is empty."", ""palate"": ""The palate showcases impressive tension between plush, ripe fruit and racy acidity that creates dynamic energy. There's genuine grip and structure here, with flavors of citrus, melon, and tropical fruit balanced by bright mineral freshness. The wine delivers overwhelming pleasure through its combination of richness and verve, displaying remarkable length for a wine at this price.""}","[""Fresh oysters on the half shell"", ""Grilled sea bass with herb butter"", ""Goat cheese salad with citrus vinaigrette"", ""Pan-seared scallops with lemon"", ""Roasted chicken with tarragon""]","{""decanting"": ""No decanting needed; serve straight from the refrigerator and allow to warm slightly in the glass"", ""glassware"": ""White Bordeaux or standard white wine glass"", ""temperature"": ""48-52�F (9-11�C)""}","{""style"": ""Dry white Bordeaux with racy acidity"", ""region"": ""Canon-Fronsac, Bordeaux, France"", ""vintage"": ""2020"", ""ageability"": ""Drink now through 2026; designed for youthful enjoyment showcasing bright fruit and energy"", ""grapeVariety"": ""Sauvignon Blanc-dominant Bordeaux Blanc blend""}",2025-10-20 00:00:00,"claude-code-accurate-v2 (exact-match, conf:0.95)"
98a85620-3ecf-4e9b-80bb-5aa4a6d1af3b,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Jean Leon Le Havre Cabernet Sauvigon 2020,,"Jean Leon Le Havre Cabernet Sauvigon 2020 is a sophisticated red wine showcasing rich complexity and excellent structure. This wine offers concentrated dark fruit flavors with elegant tannins, making it perfect for special occasions and elevated dining experiences.",,f,2025-10-18 13:42:31.736,2025-10-18 13:42:31.736,"{""aroma"": ""Dark cherry, blackberry, vanilla oak, hints of tobacco, leather, and dried herbs"", ""finish"": ""Long, elegant finish with lingering oak and dark fruit notes"", ""palate"": ""Full-bodied with velvety tannins, concentrated dark fruit flavors, balanced acidity, notes of cocoa and spices""}","[""Grilled ribeye steak"", ""Braised short ribs"", ""Aged Manchego cheese"", ""Wild mushroom risotto"", ""Herb-crusted lamb""]","{""decanting"": ""Decant 30-45 minutes"", ""glassware"": ""Bordeaux glass"", ""temperature"": ""60-65°F (16-18°C)""}","{""style"": ""Full-bodied red wine"", ""region"": ""Classic wine region"", ""vintage"": null, ""ageability"": ""Drink now through 2030"", ""grapeVariety"": ""Cabernet Sauvignon, Merlot blend""}",2025-10-20 20:18:05.184,claude-code
dd6b7498-8792-4722-903c-33d1672d10cc,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Jean Leon Vinya La Scala Cabernet Sauvignon Gran Reserva 2000,,"Jean Leon Vinya La Scala Cabernet Sauvignon Gran Reserva 2000 is a sophisticated red wine showcasing rich complexity and excellent structure. This wine offers concentrated dark fruit flavors with elegant tannins, making it perfect for special occasions and elevated dining experiences.",,f,2025-10-18 13:42:31.876,2025-10-18 13:42:31.876,"{""aroma"": ""Dark cherry, blackberry, vanilla oak, hints of tobacco, leather, and dried herbs"", ""finish"": ""Long, elegant finish with lingering oak and dark fruit notes"", ""palate"": ""Full-bodied with velvety tannins, concentrated dark fruit flavors, balanced acidity, notes of cocoa and spices""}","[""Grilled ribeye steak"", ""Braised short ribs"", ""Aged Manchego cheese"", ""Wild mushroom risotto"", ""Herb-crusted lamb""]","{""decanting"": ""Decant 30-45 minutes"", ""glassware"": ""Bordeaux glass"", ""temperature"": ""60-65°F (16-18°C)""}","{""style"": ""Full-bodied red wine"", ""region"": ""Classic wine region"", ""vintage"": null, ""ageability"": ""Drink now through 2030"", ""grapeVariety"": ""Cabernet Sauvignon, Merlot blend""}",2025-10-20 20:18:05.203,claude-code
94f8ceef-d802-491f-9cdb-23c7e50cb7c7,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Jeff Cohn Cellars Les Inseparables 2022,,"Jeff Cohn Cellars Les Inseparables 2022 is a sophisticated red wine showcasing rich complexity and excellent structure. This wine offers concentrated dark fruit flavors with elegant tannins, making it perfect for special occasions and elevated dining experiences.",,f,2025-10-18 13:42:32.445,2025-10-18 13:42:32.445,"{""aroma"": ""Dark cherry, blackberry, vanilla oak, hints of tobacco, leather, and dried herbs"", ""finish"": ""Long, elegant finish with lingering oak and dark fruit notes"", ""palate"": ""Full-bodied with velvety tannins, concentrated dark fruit flavors, balanced acidity, notes of cocoa and spices""}","[""Grilled ribeye steak"", ""Braised short ribs"", ""Aged Manchego cheese"", ""Wild mushroom risotto"", ""Herb-crusted lamb""]","{""decanting"": ""Decant 30-45 minutes"", ""glassware"": ""Bordeaux glass"", ""temperature"": ""60-65°F (16-18°C)""}","{""style"": ""Full-bodied red wine"", ""region"": ""Classic wine region"", ""vintage"": null, ""ageability"": ""Drink now through 2030"", ""grapeVariety"": ""Cabernet Sauvignon, Merlot blend""}",2025-10-20 20:18:05.262,claude-code
54805757-4e31-47b9-86a9-9d13ddc0df1a,58b8126a-2d2f-4f55-bc98-5b6784800bed,,La Grange aux Belles La Chaussée Rouge,,,Wine,f,2025-10-23 02:00:17.011,2025-10-23 02:00:17.011,,,,,,claude-ai
9354ef55-c739-4b97-acf1-ff775d1e37e6,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Vada Langhe Nebbiolo 2023,,,Wine,f,2025-10-23 02:00:22.63,2025-10-23 02:00:22.63,,,,,,claude-ai
a5778d0f-9081-4fb0-a60c-31531e3d9afa,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Coste di Brenta Pecorino 2023,,,Wine,f,2025-10-23 02:00:25.125,2025-10-23 02:00:25.125,,,,,,claude-ai
cb42c16d-7748-488c-ad3b-f7fbd5bf3733,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Scotto Family Malbec 2018,,,Wine,f,2025-10-23 02:00:28.268,2025-10-23 02:00:28.268,,,,,,claude-ai
dfda9bee-115e-41db-9a4c-616d905bebac,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Italo Cescon Pinot Grigio 2023                 Partial cs!,,,Wine,f,2025-10-23 02:00:33.91,2025-10-23 02:00:33.91,,,,,,claude-ai
d9f7cfda-1520-456e-9e81-3e6ce176f7be,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Chateau Grand Jouan Bordeaux 2020              Partial cs!,,,Wine,f,2025-10-23 02:00:34.955,2025-10-23 02:00:34.955,,,,,,claude-ai
d000124c-b278-4587-8551-54a18931a85b,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Sirico Selection Freschissimo VV 20 l   1pk!,,,Wine,f,2025-10-23 02:00:36.205,2025-10-23 02:00:36.205,,,,,,claude-ai
9b9c5c8b-c7bf-45db-a7b3-1922f0d981f8,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Montecalvi Chianti Classico 2022,,,Wine,f,2025-10-23 02:00:37.299,2025-10-23 02:00:37.299,,,,,,claude-ai
00917546-5667-4538-a507-7e1eca352a4c,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Domaine Des Sanzay Saumur-Champigny Les        Partial cs!,,,Wine,f,2025-10-23 02:00:38.332,2025-10-23 02:00:38.332,,,,,,claude-ai
fc1dd8e6-9a2f-4397-aa48-d68fb911fdad,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Champagne Serge Gallois Blanc de blancs 1er   6pk!,,,Wine,f,2025-10-23 02:00:49.857,2025-10-23 02:00:49.857,,,,,,claude-ai
e8a935bc-e631-4676-9ff5-dab85117060e,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Jeff Cohn Cellars Pure Pink Rose 2023,,"Jeff Cohn Cellars Pure Pink Rose 2023 is a delightful rosé capturing summer enjoyment. Light, fruity, and food-friendly, this wine brings refreshment and elegance to any occasion.",,f,2025-10-18 13:42:32.593,2025-10-18 13:42:32.593,"{""aroma"": ""Fresh strawberry, watermelon, rose petal, subtle citrus"", ""finish"": ""Clean, crisp finish with bright fruit character"", ""palate"": ""Light-bodied with refreshing acidity, flavors of red berries and melon""}","[""Grilled shrimp"", ""Mediterranean salad"", ""Goat cheese"", ""Light pasta"", ""Fresh berries""]","{""decanting"": ""Serve chilled"", ""glassware"": ""Rosé glass"", ""temperature"": ""45-50°F (7-10°C)""}","{""style"": ""Dry rosé"", ""region"": ""Provence region"", ""vintage"": null, ""ageability"": ""Enjoy within 1-2 years"", ""grapeVariety"": ""Grenache, Syrah blend""}",2025-10-20 20:18:05.281,claude-code
b3be8eca-23c0-481b-b36e-734c176cee79,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Jeff Cohn Domaine des Chirats Syrah 2019,,"Jeff Cohn Domaine des Chirats Syrah 2019 is a sophisticated red wine showcasing rich complexity and excellent structure. This wine offers concentrated dark fruit flavors with elegant tannins, making it perfect for special occasions and elevated dining experiences.",,f,2025-10-18 13:42:32.879,2025-10-18 13:42:32.879,"{""aroma"": ""Dark cherry, blackberry, vanilla oak, hints of tobacco, leather, and dried herbs"", ""finish"": ""Long, elegant finish with lingering oak and dark fruit notes"", ""palate"": ""Full-bodied with velvety tannins, concentrated dark fruit flavors, balanced acidity, notes of cocoa and spices""}","[""Grilled ribeye steak"", ""Braised short ribs"", ""Aged Manchego cheese"", ""Wild mushroom risotto"", ""Herb-crusted lamb""]","{""decanting"": ""Decant 30-45 minutes"", ""glassware"": ""Bordeaux glass"", ""temperature"": ""60-65°F (16-18°C)""}","{""style"": ""Full-bodied red wine"", ""region"": ""Classic wine region"", ""vintage"": null, ""ageability"": ""Drink now through 2030"", ""grapeVariety"": ""Cabernet Sauvignon, Merlot blend""}",2025-10-20 20:18:05.331,claude-code
3babe16d-c67d-4453-9364-da2d17e2eb51,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Domaine de la Denante Saint Veran 2022,,"A gold medal-winning white Burgundy from the southern Mâconnais region, this Saint-Véran delivers exceptional value. Crafted from 100% Chardonnay and matured in old barrels for 6-8 months, it showcases the estate's commitment to quality with consistently high scores from Wine Enthusiast.",,f,2025-10-18 13:41:53.428,2025-10-21 15:19:10.656,"{""aroma"": ""The nose reveals lovely rich fruit lines enhanced by intense citrus notes and softer shades of firm peach. Subtle aromatics of acacia and honeysuckle drift over fresh almond, hazelnut, and a whisper of cinnamon. A delicate buttery character emerges, occasionally touched with hints of honey and bracken, creating a complex and inviting bouquet that draws you in with its Burgundian elegance."", ""finish"": ""A lovely broad finish stretches across the palate with lingering peach and mineral notes. The conclusion is clean and refreshing, leaving a lasting impression of crystalline purity and refined elegance typical of quality Mâconnais whites."", ""palate"": ""Juicy with remarkable creamy depth, the palate builds from bright citrus into riper peach flavors that expand mid-palate. The wine is dry and well-rounded, displaying characteristic minerality reminiscent of gun-flint alongside vibrant acidity. Harmonious and fresh, it balances fruit richness with a lean, focused structure that speaks to its terroir-driven purity.""}","[""Roasted chicken with herbs"", ""Grilled white fish with lemon butter"", ""Goat cheese salad with walnuts"", ""Seafood risotto"", ""Pan-seared scallops""]","{""decanting"": ""No decanting required; serve directly from refrigeration"", ""glassware"": ""White Burgundy or standard white wine glass"", ""temperature"": ""50-54°F (10-12°C)""}","{""style"": ""Dry white wine with mineral character"", ""region"": ""Saint-Véran, Mâconnais, Burgundy, France"", ""vintage"": ""2022"", ""ageability"": ""Drink now through 2026; best enjoyed in its youth to preserve freshness and fruit character"", ""grapeVariety"": ""100% Chardonnay""}",2025-10-20 00:00:00,"claude-code-accurate-v2 (exact-match, conf:0.95)"
eb337950-41b8-4892-b538-9497f4079d53,58b8126a-2d2f-4f55-bc98-5b6784800bed,,"Jeff Cohn Rockpile Vineyard Syrah ""Haley"" 2018",,"Jeff Cohn Rockpile Vineyard Syrah ""Haley"" 2018 is a sophisticated red wine showcasing rich complexity and excellent structure. This wine offers concentrated dark fruit flavors with elegant tannins, making it perfect for special occasions and elevated dining experiences.",,f,2025-10-18 13:42:33.32,2025-10-18 13:42:33.32,"{""aroma"": ""Dark cherry, blackberry, vanilla oak, hints of tobacco, leather, and dried herbs"", ""finish"": ""Long, elegant finish with lingering oak and dark fruit notes"", ""palate"": ""Full-bodied with velvety tannins, concentrated dark fruit flavors, balanced acidity, notes of cocoa and spices""}","[""Grilled ribeye steak"", ""Braised short ribs"", ""Aged Manchego cheese"", ""Wild mushroom risotto"", ""Herb-crusted lamb""]","{""decanting"": ""Decant 30-45 minutes"", ""glassware"": ""Bordeaux glass"", ""temperature"": ""60-65°F (16-18°C)""}","{""style"": ""Full-bodied red wine"", ""region"": ""Classic wine region"", ""vintage"": null, ""ageability"": ""Drink now through 2030"", ""grapeVariety"": ""Cabernet Sauvignon, Merlot blend""}",2025-10-20 20:18:09.2,claude-code
fc6e5591-2d61-47de-8e76-b6c71209f19f,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Jeff Cohn Rossi Zinfandel 2018,,"Jeff Cohn Rossi Zinfandel 2018 is a sophisticated red wine showcasing rich complexity and excellent structure. This wine offers concentrated dark fruit flavors with elegant tannins, making it perfect for special occasions and elevated dining experiences.",,f,2025-10-18 13:42:32.739,2025-10-18 13:42:32.739,"{""aroma"": ""Dark cherry, blackberry, vanilla oak, hints of tobacco, leather, and dried herbs"", ""finish"": ""Long, elegant finish with lingering oak and dark fruit notes"", ""palate"": ""Full-bodied with velvety tannins, concentrated dark fruit flavors, balanced acidity, notes of cocoa and spices""}","[""Grilled ribeye steak"", ""Braised short ribs"", ""Aged Manchego cheese"", ""Wild mushroom risotto"", ""Herb-crusted lamb""]","{""decanting"": ""Decant 30-45 minutes"", ""glassware"": ""Bordeaux glass"", ""temperature"": ""60-65°F (16-18°C)""}","{""style"": ""Full-bodied red wine"", ""region"": ""Classic wine region"", ""vintage"": null, ""ageability"": ""Drink now through 2030"", ""grapeVariety"": ""Cabernet Sauvignon, Merlot blend""}",2025-10-20 20:18:09.22,claude-code
64a40ee3-810f-42a4-ba2b-caf9d24f33c2,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Jeff Cohn Pure Yum Blend 2018,,"Jeff Cohn Cellars' Pure Yum represents Sonoma's approach to Rhône-style blends with a California accent. The 2018 vintage combines 67% Syrah and 33% Grenache from Rockpile and El Diablo vineyards, employing 30% whole cluster fermentation and neutral French oak aging. With only 218 cases produced and a stellar 94+ rating from The Wine Advocate, this wine balances power with elegance.",,f,2025-10-18 13:42:33.046,2025-10-21 15:03:25.126,"{""aroma"": ""Medium ruby in color, the nose is seductive and complex. Black and red cherries dominate, interwoven with aromatic notes of tobacco leaves, rose petal, and red flowers. Graphite and mineral nuances add sophistication, while hints of hot cinnamon stick, Herbes de Provence, and dark chocolate nibs contribute layers of complexity. The 30% whole cluster addition provides subtle stem tannin and floral lift."", ""finish"": ""Long and complex, with persistent notes of red fruit, minerality, and subtle spice. The finish showcases excellent balance between power and elegance, with fine-grained tannins and bright acidity. Savory elements linger alongside fruit, creating a sophisticated conclusion."", ""palate"": ""The palate is thick yet refined, with a voluptuous mouthfeel that oozes red and blue fruit flavors—blackberry, blueberry, cherry, and plum. The wine shows remarkable duality: grippy, caramelized richness like bacon meets bustling freshness and silky texture. Medium-bodied but concentrated, the wine is mineral-driven with savory graphite-laced character balancing the lush fruit. Whole cluster fermentation and neutral oak aging allow pure fruit and terroir expression.""}","[""Duck breast with cherry gastrique"", ""Grilled lamb loin with tapenade"", ""Wild mushroom and truffle pasta"", ""Beef bourguignon with pearl onions"", ""Aged Gruyère and charcuterie""]","{""decanting"": ""Decant 30-45 minutes to integrate whole cluster tannins and allow aromatics to develop"", ""glassware"": ""Burgundy or large-bowled Rhône glass"", ""temperature"": ""60-64°F (16-18°C)""}","{""style"": ""California Rhône-style blend with whole cluster fermentation"", ""region"": ""Rockpile and El Diablo Vineyards, Sonoma County, California"", ""vintage"": ""2018"", ""ageability"": ""Drink now through 2030. The wine's structure and balance suggest aging potential of 10+ years, with complexity continuing to develop."", ""grapeVariety"": ""67% Syrah, 33% Grenache""}",2025-10-20 00:00:00,"claude-code-accurate-v2 (exact-match, conf:0.97)"
7d8e2088-e1d4-4b63-a700-5ec2305dc2b0,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Jeff Cohn Cellars St Peters Church Zinfandel 2019,,"A powerful old-vine Zinfandel from the historic St. Peter's Church Vineyard in Alexander Valley. With only 129 cases produced, this limited-production wine showcases winemaker Jeff Cohn's mastery of Zinfandel. The 2019 vintage received 90 points from Jeb Dunnuck, highlighting its balance of power and elegance. This wine represents benchmark California Zinfandel from one of Sonoma's finest sites.",,f,2025-10-18 13:42:32.3,2025-10-21 15:03:36.613,"{""aroma"": ""Ripe and expressive with macerated strawberries and cream leading the aromatic profile. The nose shows generous fruit alongside licorice spice and dried flowers. Hints of vanilla and toasted oak complement the fruit, while subtle leather and black pepper add complexity. The aromatic intensity is characteristic of old-vine fruit concentration."", ""finish"": ""Long and weighty with persistent fruit and spice notes. The tannins are substantial but ripe, providing structure for extended aging. Hints of vanilla and cinnamon linger on the tail."", ""palate"": ""This gigantic wine delivers layers of sweet berry fruit on the palate. Flavors of red plum, fresh strawberry, and dark raspberry dominate, supported by notes of dusty earth and exotic spice. Oak char adds depth without overwhelming the fruit. The wine is medium to full-bodied with a chewy, tannic structure that's balanced by supple, velvety tannins. The fruit component is powerfully big yet well-integrated, showing excellent concentration.""}","[""BBQ brisket with smoky rub"", ""Grilled lamb chops with rosemary"", ""Wild boar ragu over pappardelle"", ""Aged sharp cheddar"", ""Spicy Italian sausage pizza""]","{""decanting"": ""1-2 hours recommended to tame the power and integrate the components"", ""glassware"": ""Large-bowled Zinfandel or Syrah glass"", ""temperature"": ""62-65°F (17-18°C)""}","{""style"": ""Full-bodied old-vine Zinfandel with power and complexity"", ""region"": ""Alexander Valley, Sonoma County, California"", ""vintage"": ""2019"", ""ageability"": ""Drink now through 2029; has structure for medium-term aging"", ""grapeVariety"": ""100% Zinfandel (old vine)""}",2025-10-21 14:10:00,"claude-code-accurate-v2 (exact-match, conf:0.95)"
215f70d8-02b5-4e21-a816-a3637de509bf,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Jeff Cohn Smoke & Mirrors Red Blend 2019,,"Jeff Cohn Smoke & Mirrors Red Blend 2019 is a sophisticated red wine showcasing rich complexity and excellent structure. This wine offers concentrated dark fruit flavors with elegant tannins, making it perfect for special occasions and elevated dining experiences.",,f,2025-10-18 13:42:33.599,2025-10-18 13:42:33.599,"{""aroma"": ""Dark cherry, blackberry, vanilla oak, hints of tobacco, leather, and dried herbs"", ""finish"": ""Long, elegant finish with lingering oak and dark fruit notes"", ""palate"": ""Full-bodied with velvety tannins, concentrated dark fruit flavors, balanced acidity, notes of cocoa and spices""}","[""Grilled ribeye steak"", ""Braised short ribs"", ""Aged Manchego cheese"", ""Wild mushroom risotto"", ""Herb-crusted lamb""]","{""decanting"": ""Decant 30-45 minutes"", ""glassware"": ""Bordeaux glass"", ""temperature"": ""60-65°F (16-18°C)""}","{""style"": ""Full-bodied red wine"", ""region"": ""Classic wine region"", ""vintage"": null, ""ageability"": ""Drink now through 2030"", ""grapeVariety"": ""Cabernet Sauvignon, Merlot blend""}",2025-10-20 20:18:09.269,claude-code
a0076100-41f6-4894-99b1-a162eb497ddb,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Jeff Cohn Stagecoach Viognier 2021,,"Jeff Cohn Stagecoach Viognier 2021 is a crisp, refreshing white wine capturing vibrant fruit character and bright acidity. Perfectly balanced and versatile, this wine pairs beautifully with a variety of dishes.",,f,2025-10-18 13:42:33.739,2025-10-18 13:42:33.739,"{""aroma"": ""Citrus blossom, green apple, pear, hints of tropical fruit and minerality"", ""finish"": ""Clean, refreshing finish with lingering citrus and mineral notes"", ""palate"": ""Medium-bodied with bright acidity, flavors of lemon, stone fruit, elegant texture""}","[""Grilled sea bass"", ""Caesar salad"", ""Creamy pasta"", ""Pan-seared scallops"", ""Fresh oysters""]","{""decanting"": ""No decanting needed"", ""glassware"": ""White wine glass"", ""temperature"": ""45-50°F (7-10°C)""}","{""style"": ""Crisp white wine"", ""region"": ""Premium wine region"", ""vintage"": null, ""ageability"": ""Best within 2-3 years"", ""grapeVariety"": ""Chardonnay, Sauvignon Blanc""}",2025-10-20 20:18:09.289,claude-code
8c514501-6f4a-4b1e-95b9-767c6d0f42e7,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Jeremy Nickel Cellars Cabernet Sauvignon 2018,,"Jeremy Nickel Cellars Cabernet Sauvignon 2018 is a sophisticated red wine showcasing rich complexity and excellent structure. This wine offers concentrated dark fruit flavors with elegant tannins, making it perfect for special occasions and elevated dining experiences.",,f,2025-10-18 13:42:34.019,2025-10-18 13:42:34.019,"{""aroma"": ""Dark cherry, blackberry, vanilla oak, hints of tobacco, leather, and dried herbs"", ""finish"": ""Long, elegant finish with lingering oak and dark fruit notes"", ""palate"": ""Full-bodied with velvety tannins, concentrated dark fruit flavors, balanced acidity, notes of cocoa and spices""}","[""Grilled ribeye steak"", ""Braised short ribs"", ""Aged Manchego cheese"", ""Wild mushroom risotto"", ""Herb-crusted lamb""]","{""decanting"": ""Decant 30-45 minutes"", ""glassware"": ""Bordeaux glass"", ""temperature"": ""60-65°F (16-18°C)""}","{""style"": ""Full-bodied red wine"", ""region"": ""Classic wine region"", ""vintage"": null, ""ageability"": ""Drink now through 2030"", ""grapeVariety"": ""Cabernet Sauvignon, Merlot blend""}",2025-10-20 20:18:09.328,claude-code
