id,tenantId,orderId,skuId,quantity,unitPrice,appliedPricingRules,isSample,createdAt,updatedAt
483811be-20a9-4563-bc7a-4e70cd00ecd6,58b8126a-2d2f-4f55-bc98-5b6784800bed,c4edac3b-b759-422c-9929-c330e4d415c6,6b7d9091-2352-45ce-bfb2-69fe9a311adc,4,0.00,null,f,2025-10-23 03:22:17.949,2025-10-23 03:22:17.949
65fc3ed4-2215-4a36-a3bc-03638d330fea,58b8126a-2d2f-4f55-bc98-5b6784800bed,22fb31d5-3883-47fe-be48-c0c9ce6c98fd,0eaca8f2-f9e7-4e23-810b-c40f37b9155b,2,0.00,null,f,2025-10-23 03:56:49.126,2025-10-23 03:56:49.126
2df01cee-2959-48cb-8fc6-34315c398228,58b8126a-2d2f-4f55-bc98-5b6784800bed,36ea7a57-81ec-480a-adb8-4fc4f8347afb,ba89f8f2-bcae-4f55-b8f9-f9528c3a07f9,6,10.33,null,f,2025-10-23 03:50:21.945,2025-10-23 03:50:21.945
8099a504-dc0b-4502-a54c-4089c5015a42,58b8126a-2d2f-4f55-bc98-5b6784800bed,c4edac3b-b759-422c-9929-c330e4d415c6,4d42cc26-ac35-4c2b-bfc2-e73b0be6a372,3,0.00,null,f,2025-10-23 03:22:19.038,2025-10-23 03:22:19.038
5d540239-afe2-4327-9316-48f402ce4689,58b8126a-2d2f-4f55-bc98-5b6784800bed,c4edac3b-b759-422c-9929-c330e4d415c6,11a82cfa-edcb-45df-a57e-0c5b40b554ff,5,0.00,null,f,2025-10-23 03:22:19.824,2025-10-23 03:22:19.824
4c5211a3-1249-41bb-9d5b-aaa7d724be41,58b8126a-2d2f-4f55-bc98-5b6784800bed,22fb31d5-3883-47fe-be48-c0c9ce6c98fd,2b1fbaff-6762-4873-8d37-01b19d41db66,3,0.00,null,f,2025-10-23 03:56:49.352,2025-10-23 03:56:49.352
1e16eaff-87d4-48fa-9e26-48aaebf8b35c,58b8126a-2d2f-4f55-bc98-5b6784800bed,22fb31d5-3883-47fe-be48-c0c9ce6c98fd,8591f145-17e3-471b-a180-b96080f53296,1,0.00,null,f,2025-10-23 03:56:49.578,2025-10-23 03:56:49.578
344623f1-7250-48db-874b-6d474d362315,58b8126a-2d2f-4f55-bc98-5b6784800bed,22fb31d5-3883-47fe-be48-c0c9ce6c98fd,0a3292eb-b65a-47d2-b138-c33e26e8fba0,3,0.00,null,f,2025-10-23 03:56:49.834,2025-10-23 03:56:49.834
be4d6cf5-ed83-45e8-9bf6-fa4f0c0e4ff8,58b8126a-2d2f-4f55-bc98-5b6784800bed,5b37056a-defc-449f-9977-45f8a0a2ad76,de30cb81-b504-4b04-9070-71e002b64914,72,18.00,null,f,2025-10-23 03:56:52.842,2025-10-23 03:56:52.842
a8244b5a-2a93-400b-ac0d-746e8db56d7d,58b8126a-2d2f-4f55-bc98-5b6784800bed,db597917-d32c-403f-b27a-a73f0083735e,93516b77-453e-416f-84fc-6b05a40da7cd,60,15.99,null,f,2025-10-23 03:56:54.01,2025-10-23 03:56:54.01
f0ff96be-10ef-4e78-a95b-ba41286618b3,58b8126a-2d2f-4f55-bc98-5b6784800bed,249a2e8f-78f1-4a94-b920-c6789a600d69,6a9be919-ab79-4d49-ab34-66f8c55ceb6f,36,8.66,null,f,2025-10-23 03:22:27.164,2025-10-23 03:22:27.164
b03eb550-b6af-4222-91b5-1d9a89234274,58b8126a-2d2f-4f55-bc98-5b6784800bed,c21f1b5c-6eee-4a7b-888c-1931faadcedf,87791653-0057-4e5f-b5bb-ef3ee7a66ed5,12,8.66,null,f,2025-10-23 03:56:55.181,2025-10-23 03:56:55.181
8fbb41f1-880b-4f0b-8914-82aa8db4d6f5,58b8126a-2d2f-4f55-bc98-5b6784800bed,42dd0f21-4740-4a85-bf88-7228816e08ef,dda75de1-0d29-41b3-9664-1576fd585aed,6,9.33,null,f,2025-10-23 03:40:27.163,2025-10-23 03:40:27.163
955d3972-ff6e-4cb4-b7ad-e56701b9fa19,58b8126a-2d2f-4f55-bc98-5b6784800bed,c21f1b5c-6eee-4a7b-888c-1931faadcedf,703efde6-3625-470a-9b55-36cfe5c4ba3d,10,8.66,null,f,2025-10-23 03:56:55.446,2025-10-23 03:56:55.446
edb7d1f9-48df-4efd-a0c9-6de756575c21,58b8126a-2d2f-4f55-bc98-5b6784800bed,c21f1b5c-6eee-4a7b-888c-1931faadcedf,10baeef4-1bda-4a01-a738-c5f14fcd572a,12,6.67,null,f,2025-10-23 03:56:55.653,2025-10-23 03:56:55.653
73581174-84d8-4181-9c43-0cc2688e95c6,58b8126a-2d2f-4f55-bc98-5b6784800bed,5c511300-4f58-4b68-936d-320db8f5ff7b,27aa21d3-1864-49c2-90e7-8be1d23c2ef3,72,6.67,null,f,2025-10-23 03:44:27.1,2025-10-23 03:44:27.1
629df8fe-de44-4349-a251-36c8be25e16f,58b8126a-2d2f-4f55-bc98-5b6784800bed,4fbfaf02-141d-40fb-9b44-5b422a92b45b,36cfeddb-76d6-486f-858a-2d78ce3aa904,12,9.33,null,f,2025-10-23 03:44:28.369,2025-10-23 03:44:28.369
2dc2139e-6c76-4624-b59f-02020fb8d36b,58b8126a-2d2f-4f55-bc98-5b6784800bed,c21f1b5c-6eee-4a7b-888c-1931faadcedf,50786b8a-a313-4460-a687-5a48ea4a2242,3,9.66,null,f,2025-10-23 03:56:55.873,2025-10-23 03:56:55.873
79eaf3e5-b4ad-4b53-86c8-fa69569e6b6c,58b8126a-2d2f-4f55-bc98-5b6784800bed,33103f0a-0a33-47f3-aec7-9ce621e51d0c,39fe1a50-7610-4766-a3c1-047a1f999e07,1,440.00,null,f,2025-10-23 03:44:29.874,2025-10-23 03:44:29.874
7531b732-4817-48d1-b596-97c80e1d452d,58b8126a-2d2f-4f55-bc98-5b6784800bed,c21f1b5c-6eee-4a7b-888c-1931faadcedf,b434257b-bcc7-4f61-9627-9132af3449ca,6,12.00,null,f,2025-10-23 03:56:56.106,2025-10-23 03:56:56.106
00671411-2192-4c3a-a144-ce11e7d12f68,58b8126a-2d2f-4f55-bc98-5b6784800bed,e28d17f5-42f5-4a8f-bee5-6ba5259c290d,3160a327-d69a-49c9-9dc4-c9f3e59731ed,1,49.99,null,f,2025-10-23 03:44:31.146,2025-10-23 03:44:31.146
dd5791bb-1599-41f7-bb53-f45513b19c95,58b8126a-2d2f-4f55-bc98-5b6784800bed,c21f1b5c-6eee-4a7b-888c-1931faadcedf,240cdd40-9122-4c7d-8117-1a2683751000,7,12.00,null,f,2025-10-23 03:56:56.332,2025-10-23 03:56:56.332
e534b495-5bf9-451f-ab87-30082fa84fd5,58b8126a-2d2f-4f55-bc98-5b6784800bed,c21f1b5c-6eee-4a7b-888c-1931faadcedf,c814b7ba-816e-4cdd-acf7-c085cc1df727,12,7.49,null,f,2025-10-23 03:56:56.592,2025-10-23 03:56:56.592
2143c727-2655-4448-84f1-e23d39d2c894,58b8126a-2d2f-4f55-bc98-5b6784800bed,c63ccd10-eeff-4cf8-a1f1-68ddb00affd5,6d090b5b-2981-4fb1-b1f3-79322176e944,12,22.00,null,f,2025-10-23 03:56:57.869,2025-10-23 03:56:57.869
37f04baf-7926-4ffc-9cf9-a8c3747adbc1,58b8126a-2d2f-4f55-bc98-5b6784800bed,c63ccd10-eeff-4cf8-a1f1-68ddb00affd5,f64428c1-5ef0-4cf1-86e0-242424c3de2c,12,11.33,null,f,2025-10-23 03:56:58.094,2025-10-23 03:56:58.094
3f9a94ac-ca24-4042-b1c8-1f9b8a50e5d2,58b8126a-2d2f-4f55-bc98-5b6784800bed,c5037322-3d76-4ef2-ad0f-797d73ab86b9,68988eea-fade-4a1f-bcc2-0222a1f531f2,6,0.00,null,f,2025-10-23 03:22:37.484,2025-10-23 03:22:37.484
05355baa-c412-4cab-8fed-5a785b23b32c,58b8126a-2d2f-4f55-bc98-5b6784800bed,c5037322-3d76-4ef2-ad0f-797d73ab86b9,7a9846e1-29eb-47dd-bb97-3fc7ebee8965,6,0.00,null,f,2025-10-23 03:22:37.746,2025-10-23 03:22:37.746
2eab932a-57de-4cfa-9b55-3e6a8df55239,58b8126a-2d2f-4f55-bc98-5b6784800bed,c5037322-3d76-4ef2-ad0f-797d73ab86b9,0c673144-11ce-4a12-b3cc-ce457d51cc7a,3,0.00,null,f,2025-10-23 03:22:38.533,2025-10-23 03:22:38.533
12dc8a06-cac8-47ec-bdbf-f49689eac4f5,58b8126a-2d2f-4f55-bc98-5b6784800bed,91019fe6-fc9b-4cbf-b91d-996b2dc9356c,28764efa-e9c8-4a6b-a734-ce3d5d671a4d,48,10.49,null,f,2025-10-23 03:40:33.663,2025-10-23 03:40:33.663
754f3077-401b-4a75-ae03-60e30515ff9e,58b8126a-2d2f-4f55-bc98-5b6784800bed,7500a18b-be5a-4252-aabe-ebfb1e3d4b47,7d18b30c-3a70-4e75-abe5-4ac3240278f3,12,9.66,null,f,2025-10-23 03:50:23.633,2025-10-23 03:50:23.633
b4d954a7-d421-4cff-a7fc-88cdeffd331d,58b8126a-2d2f-4f55-bc98-5b6784800bed,c5037322-3d76-4ef2-ad0f-797d73ab86b9,4d15bb5e-6025-4bb3-b296-a1701a0d897d,6,0.00,null,f,2025-10-23 03:22:39.607,2025-10-23 03:22:39.607
d17e0628-5541-479b-a87c-1985f8106794,58b8126a-2d2f-4f55-bc98-5b6784800bed,c5037322-3d76-4ef2-ad0f-797d73ab86b9,24e0a70f-40f4-4cc3-affb-5d8076f64fbb,6,0.00,null,f,2025-10-23 03:22:39.887,2025-10-23 03:22:39.887
aaa96de3-9dfd-424f-a784-c6cf32875542,58b8126a-2d2f-4f55-bc98-5b6784800bed,cf8bdfda-fbd8-4dc2-b7ec-967786b33eea,705fcaab-d49f-4f5a-84d5-e04d77209b2b,3,70.00,null,f,2025-10-23 03:40:35.958,2025-10-23 03:40:35.958
8b29e53d-8cea-457c-ab52-bf721ef992a4,58b8126a-2d2f-4f55-bc98-5b6784800bed,c5037322-3d76-4ef2-ad0f-797d73ab86b9,d30c5727-6b41-4674-b5d3-2415d20ebf4d,24,0.00,null,f,2025-10-23 03:22:40.96,2025-10-23 03:22:40.96
4024285f-33ef-45da-87df-fcb813ff0790,58b8126a-2d2f-4f55-bc98-5b6784800bed,e28802c3-766b-42d2-a04a-fe4d9acc535e,c16f6c33-afb3-4689-95d5-0130841a34c6,1,0.00,null,f,2025-10-23 03:22:42.906,2025-10-23 03:22:42.906
7d3f826e-6c83-445b-a377-681b7d57a1de,58b8126a-2d2f-4f55-bc98-5b6784800bed,e28802c3-766b-42d2-a04a-fe4d9acc535e,6a9be919-ab79-4d49-ab34-66f8c55ceb6f,1,0.00,null,f,2025-10-23 03:22:43.144,2025-10-23 03:22:43.144
a4933f2b-bebf-48be-b987-9625b739b5e3,58b8126a-2d2f-4f55-bc98-5b6784800bed,e28802c3-766b-42d2-a04a-fe4d9acc535e,97f3d6c8-7e42-43e0-829e-a8cf5bd44a5d,1,0.00,null,f,2025-10-23 03:22:43.391,2025-10-23 03:22:43.391
ae5a3d54-1a30-443a-b65f-1cd2bb97ca9f,58b8126a-2d2f-4f55-bc98-5b6784800bed,e28802c3-766b-42d2-a04a-fe4d9acc535e,59e247d5-f327-49c8-9f84-bbaef97e6969,1,0.00,null,f,2025-10-23 03:22:44.992,2025-10-23 03:22:44.992
47a8e8ec-5222-4d46-9ed5-78a605d184a6,58b8126a-2d2f-4f55-bc98-5b6784800bed,e28802c3-766b-42d2-a04a-fe4d9acc535e,929f69de-0c7f-40c9-8878-1b68dd409ab7,1,0.00,null,f,2025-10-23 03:22:45.526,2025-10-23 03:22:45.526
dd9c7fa6-7953-4b70-936c-da412b16a51c,58b8126a-2d2f-4f55-bc98-5b6784800bed,e28802c3-766b-42d2-a04a-fe4d9acc535e,50786b8a-a313-4460-a687-5a48ea4a2242,1,0.00,null,f,2025-10-23 03:22:45.802,2025-10-23 03:22:45.802
1003c8e1-e307-415b-ab98-9f142b686147,58b8126a-2d2f-4f55-bc98-5b6784800bed,0ff235f4-25e1-49e9-923a-38f7c0ed45ec,705fcaab-d49f-4f5a-84d5-e04d77209b2b,2,70.00,null,f,2025-10-23 03:40:37.759,2025-10-23 03:40:37.759
96c1801d-be02-42d0-b6ea-95497b65a060,58b8126a-2d2f-4f55-bc98-5b6784800bed,e28802c3-766b-42d2-a04a-fe4d9acc535e,43cf65ef-3c14-44b2-8b33-83f140b1354d,1,0.00,null,f,2025-10-23 03:22:47.705,2025-10-23 03:22:47.705
a668ea10-6321-48d6-8343-7b90019ffbf8,58b8126a-2d2f-4f55-bc98-5b6784800bed,e28802c3-766b-42d2-a04a-fe4d9acc535e,4db816ec-79b2-419d-b3d9-a378527c847a,1,0.00,null,f,2025-10-23 03:22:48.242,2025-10-23 03:22:48.242
30c6110e-0ab9-44e7-a9f9-955c9c8c1b74,58b8126a-2d2f-4f55-bc98-5b6784800bed,e28802c3-766b-42d2-a04a-fe4d9acc535e,13a4e8db-dcd7-4604-a0b7-52f98a4eb51f,1,0.00,null,f,2025-10-23 03:22:49.032,2025-10-23 03:22:49.032
6a6c89ef-df05-49f6-b176-a8998cabef45,58b8126a-2d2f-4f55-bc98-5b6784800bed,0ff235f4-25e1-49e9-923a-38f7c0ed45ec,4dbccb7e-1263-40a5-9137-e518ea25cfde,6,79.25,null,f,2025-10-23 03:40:38.418,2025-10-23 03:40:38.418
b4005173-bd03-4c33-98a9-980fed620565,58b8126a-2d2f-4f55-bc98-5b6784800bed,7500a18b-be5a-4252-aabe-ebfb1e3d4b47,de9151ec-e530-4eea-8b29-c2e72f319f25,6,8.67,null,f,2025-10-23 03:50:24.083,2025-10-23 03:50:24.083
9161141c-695f-4b0c-8e90-3441317cfa99,58b8126a-2d2f-4f55-bc98-5b6784800bed,fdbbf146-b091-4928-b81d-644ff6702bbb,fd561da8-3a52-418f-bf09-5c24d187ab2f,12,11.33,null,f,2025-10-23 03:50:29.387,2025-10-23 03:50:29.387
1d67a0b0-0b9e-485f-a66f-523cc8f13ae2,58b8126a-2d2f-4f55-bc98-5b6784800bed,1b088f03-3c19-4a95-a694-39f1d95df144,b6c9db3e-4a2a-4164-98e8-f2b966bb8667,12,9.99,null,f,2025-10-23 03:50:31.033,2025-10-23 03:50:31.033
0bcbc76c-0322-4890-b301-cfebd1cd65f8,58b8126a-2d2f-4f55-bc98-5b6784800bed,1b088f03-3c19-4a95-a694-39f1d95df144,53cb2b66-c5bf-41ba-bba1-fa47b730e768,6,12.66,null,f,2025-10-23 03:50:31.931,2025-10-23 03:50:31.931
838d6f97-e475-4383-89b5-dea2eb270607,58b8126a-2d2f-4f55-bc98-5b6784800bed,c5037322-3d76-4ef2-ad0f-797d73ab86b9,854453e0-6c2e-4133-a5ac-cd858e4a1f0a,2,0.00,null,f,2025-10-23 03:22:41.499,2025-10-23 03:22:41.499
dba78ad1-0baf-475b-a678-c87a1fb99d36,58b8126a-2d2f-4f55-bc98-5b6784800bed,e28802c3-766b-42d2-a04a-fe4d9acc535e,72b0a939-d8fa-4f27-9e5b-b5249a7124b3,1,0.00,null,f,2025-10-23 03:22:43.676,2025-10-23 03:22:43.676
bd773801-c0eb-45dc-adec-455bb9cb5ed1,58b8126a-2d2f-4f55-bc98-5b6784800bed,e28802c3-766b-42d2-a04a-fe4d9acc535e,908bcf26-076f-4efb-8003-ca4a9c486cb6,1,0.00,null,f,2025-10-23 03:22:43.951,2025-10-23 03:22:43.951
2dc133f7-3fd0-4c7c-9f7e-e88ca26d8f47,58b8126a-2d2f-4f55-bc98-5b6784800bed,e28802c3-766b-42d2-a04a-fe4d9acc535e,e182e71f-5ff1-4d79-ab6c-8e5c09aac9f8,1,0.00,null,f,2025-10-23 03:22:44.215,2025-10-23 03:22:44.215
7cfc7bc8-cf4f-46db-987b-abd1e4283a25,58b8126a-2d2f-4f55-bc98-5b6784800bed,e28802c3-766b-42d2-a04a-fe4d9acc535e,4c56e915-c9d5-4d8f-ae44-b2f0b4499f63,1,0.00,null,f,2025-10-23 03:22:44.484,2025-10-23 03:22:44.484
53692e10-32c6-403c-9f5c-56fa90c78eed,58b8126a-2d2f-4f55-bc98-5b6784800bed,e28802c3-766b-42d2-a04a-fe4d9acc535e,d9733bc8-c313-4918-934e-73a5e87cf005,1,0.00,null,f,2025-10-23 03:22:44.718,2025-10-23 03:22:44.718
d8cfcab1-bbf3-4748-b0aa-0e6c546b28cc,58b8126a-2d2f-4f55-bc98-5b6784800bed,e28802c3-766b-42d2-a04a-fe4d9acc535e,722913e5-ddce-4935-924d-25879d7bfcc2,1,0.00,null,f,2025-10-23 03:22:46.393,2025-10-23 03:22:46.393
92c629be-2110-43f6-a383-c79d85d722f0,58b8126a-2d2f-4f55-bc98-5b6784800bed,e28802c3-766b-42d2-a04a-fe4d9acc535e,e88674c0-30ea-4903-9e7d-f4762f2badc8,1,0.00,null,f,2025-10-23 03:22:46.666,2025-10-23 03:22:46.666
98ec563d-681d-4168-b72e-317bcf71876a,58b8126a-2d2f-4f55-bc98-5b6784800bed,e28802c3-766b-42d2-a04a-fe4d9acc535e,622ef030-1d86-4899-80f4-e565a3051375,1,0.00,null,f,2025-10-23 03:22:46.934,2025-10-23 03:22:46.934
ff90837c-f5bc-43a2-9a2e-d457e9a072a1,58b8126a-2d2f-4f55-bc98-5b6784800bed,c63ccd10-eeff-4cf8-a1f1-68ddb00affd5,93e55e11-2835-47a7-bd5f-4e328cad4b17,3,48.00,null,f,2025-10-23 03:56:58.317,2025-10-23 03:56:58.317
27d751c3-b773-41b7-8353-d6bf20c49766,58b8126a-2d2f-4f55-bc98-5b6784800bed,e28802c3-766b-42d2-a04a-fe4d9acc535e,c76e929f-e11f-4572-af11-b42fd9e7f1f5,1,0.00,null,f,2025-10-23 03:22:47.197,2025-10-23 03:22:47.197
0d372c35-e026-413e-9f4a-c3cecac3a476,58b8126a-2d2f-4f55-bc98-5b6784800bed,3b4140cc-6182-4cd0-ba11-812df0671a7d,bca13e47-232a-4c1b-884a-8ae922958b5e,3,121.00,null,f,2025-10-23 03:44:24.344,2025-10-23 03:44:24.344
906f0903-f39e-4619-932e-02c9f23f92ce,58b8126a-2d2f-4f55-bc98-5b6784800bed,c63ccd10-eeff-4cf8-a1f1-68ddb00affd5,96d3d5ff-349f-4ddd-9b61-386a6b5089e7,3,56.67,null,f,2025-10-23 03:56:58.549,2025-10-23 03:56:58.549
47182f54-a9f0-4b16-bbc2-8aed9880aeb1,58b8126a-2d2f-4f55-bc98-5b6784800bed,e28802c3-766b-42d2-a04a-fe4d9acc535e,eb1c09ad-d758-4bd8-9e99-32c282bc5d78,1,0.00,null,f,2025-10-23 03:22:47.968,2025-10-23 03:22:47.968
4d8da738-8200-4c59-9d83-77bc5c2b1950,58b8126a-2d2f-4f55-bc98-5b6784800bed,e28802c3-766b-42d2-a04a-fe4d9acc535e,7be5ca5e-e068-4c29-a457-3c5aaf187d83,1,0.00,null,f,2025-10-23 03:22:48.785,2025-10-23 03:22:48.785
b550e51b-cf95-47d5-881a-a56b8853dc95,58b8126a-2d2f-4f55-bc98-5b6784800bed,3b4140cc-6182-4cd0-ba11-812df0671a7d,1d694399-8371-4b7a-b1a3-b8587309059a,3,106.25,null,f,2025-10-23 03:44:24.6,2025-10-23 03:44:24.6
3225aa2f-61b6-4923-9ee9-801acc03195f,58b8126a-2d2f-4f55-bc98-5b6784800bed,e28802c3-766b-42d2-a04a-fe4d9acc535e,f3b3dbb4-baeb-43bd-9895-88c8c9e4e16d,1,0.00,null,f,2025-10-23 03:22:49.565,2025-10-23 03:22:49.565
ed45089b-5513-48e7-adb6-7b39c51ba30d,58b8126a-2d2f-4f55-bc98-5b6784800bed,3b4140cc-6182-4cd0-ba11-812df0671a7d,d4ed46f6-fa0c-4c90-b490-b49492ab4a80,3,73.50,null,f,2025-10-23 03:44:24.837,2025-10-23 03:44:24.837
61f68ff4-8006-49d0-883b-93dbb9371377,58b8126a-2d2f-4f55-bc98-5b6784800bed,42dd0f21-4740-4a85-bf88-7228816e08ef,ba973d7c-9574-4a36-b1c8-883c26f6e46e,12,14.00,null,f,2025-10-23 03:40:26.28,2025-10-23 03:40:26.28
017a19d2-b41c-441e-a856-6ca6b2cf9fa2,58b8126a-2d2f-4f55-bc98-5b6784800bed,3b4140cc-6182-4cd0-ba11-812df0671a7d,2ec693a2-0375-44da-bc73-f8655e672e4a,3,32.50,null,f,2025-10-23 03:44:25.592,2025-10-23 03:44:25.592
89be5f81-2d03-4f90-9ea8-fbcfcbdd0d64,58b8126a-2d2f-4f55-bc98-5b6784800bed,42dd0f21-4740-4a85-bf88-7228816e08ef,e6a34b00-bc5d-4ccd-b121-97eba82f96ff,12,14.67,null,f,2025-10-23 03:40:26.749,2025-10-23 03:40:26.749
cd08bf47-aa7c-41ce-9aba-3724ff3b2b2e,58b8126a-2d2f-4f55-bc98-5b6784800bed,42dd0f21-4740-4a85-bf88-7228816e08ef,0747ce35-d196-4e9b-9497-9ed3300e196c,12,9.99,null,f,2025-10-23 03:40:26.947,2025-10-23 03:40:26.947
9f66d42c-39b8-41e3-a39c-a63a6b616b47,58b8126a-2d2f-4f55-bc98-5b6784800bed,e28802c3-766b-42d2-a04a-fe4d9acc535e,bbc855c6-db16-488d-bb6a-8a3e30a5bfd5,1,0.00,null,f,2025-10-23 03:22:50.676,2025-10-23 03:22:50.676
65333f48-e596-424e-866a-31632a992410,58b8126a-2d2f-4f55-bc98-5b6784800bed,e28802c3-766b-42d2-a04a-fe4d9acc535e,c3c782f6-3956-4888-81af-62d2ffcbf7a0,1,0.00,null,f,2025-10-23 03:22:50.957,2025-10-23 03:22:50.957
c21679e2-caa5-4a5e-abc4-564baba396f0,58b8126a-2d2f-4f55-bc98-5b6784800bed,e28802c3-766b-42d2-a04a-fe4d9acc535e,178ac2bf-910b-4f10-822b-41fbaeb5ac38,1,0.00,null,f,2025-10-23 03:22:51.238,2025-10-23 03:22:51.238
9aa84ba8-6939-4474-a4e8-79926ae85ce7,58b8126a-2d2f-4f55-bc98-5b6784800bed,3b4140cc-6182-4cd0-ba11-812df0671a7d,82dd1d1f-4315-4cfe-b619-5de49a86f1d7,3,22.25,null,f,2025-10-23 03:44:25.838,2025-10-23 03:44:25.838
2060389e-3b8b-4997-af15-bd96cef8f4a6,58b8126a-2d2f-4f55-bc98-5b6784800bed,e28802c3-766b-42d2-a04a-fe4d9acc535e,cac48a04-3d80-46aa-a1b2-333b8c6f54e1,1,0.00,null,f,2025-10-23 03:22:51.786,2025-10-23 03:22:51.786
a68f87fc-8bbf-4803-9ad8-f0a647917300,58b8126a-2d2f-4f55-bc98-5b6784800bed,4fbfaf02-141d-40fb-9b44-5b422a92b45b,13a4e8db-dcd7-4604-a0b7-52f98a4eb51f,12,9.99,null,f,2025-10-23 03:44:28.617,2025-10-23 03:44:28.617
c026f653-d99e-434e-a95e-d17b4893908f,58b8126a-2d2f-4f55-bc98-5b6784800bed,1acc5ccc-c4ad-466f-9a44-5b7e138ceb79,4354ea44-6ecb-47dc-be69-1c55949bf72d,6,42.00,null,f,2025-10-23 03:56:59.827,2025-10-23 03:56:59.827
4e7f6380-7444-413c-8384-75c7ac0281d5,58b8126a-2d2f-4f55-bc98-5b6784800bed,36ea7a57-81ec-480a-adb8-4fc4f8347afb,7d499199-57e4-4dd9-8018-6d03d7eea320,24,12.99,null,f,2025-10-23 03:50:21.486,2025-10-23 03:50:21.486
76b07554-1eaf-4052-b476-3852658fb2bd,58b8126a-2d2f-4f55-bc98-5b6784800bed,f04937fe-6917-408c-8831-7b35b484f9d6,3b9dded7-64a6-4d97-baa1-33951e20e6fc,24,20.00,null,f,2025-10-23 03:22:53.413,2025-10-23 03:22:53.413
f6b5f26c-23e1-4e4e-b5f4-778728ec6023,58b8126a-2d2f-4f55-bc98-5b6784800bed,f04937fe-6917-408c-8831-7b35b484f9d6,90c46599-9a63-44e7-b2e0-dbeffc85196c,18,30.00,null,f,2025-10-23 03:22:53.953,2025-10-23 03:22:53.953
57b9e428-c782-4ed5-a7ea-136dac2623f6,58b8126a-2d2f-4f55-bc98-5b6784800bed,5bb579cd-e2b9-4756-98e3-1000487d326b,f6b64627-09e5-4795-a113-1b17dfc69e9b,1,440.00,null,f,2025-10-23 03:40:28.798,2025-10-23 03:40:28.798
1e0bfa3f-d26b-494d-81a9-12b52c0bc2e6,58b8126a-2d2f-4f55-bc98-5b6784800bed,30bf6080-d6c0-4d30-9ddb-6ea58b911e04,453535e4-6987-4233-a71a-9fde7321c010,24,14.66,null,f,2025-10-23 03:22:56.12,2025-10-23 03:22:56.12
cb98d789-39d1-465b-9bfb-67a02075959e,58b8126a-2d2f-4f55-bc98-5b6784800bed,30bf6080-d6c0-4d30-9ddb-6ea58b911e04,05e3ecd5-2da3-420a-ba02-9dc373a9069b,48,9.99,null,f,2025-10-23 03:22:56.366,2025-10-23 03:22:56.366
40dbe118-1ad8-410d-b2bd-ad4552375e8b,58b8126a-2d2f-4f55-bc98-5b6784800bed,5bb579cd-e2b9-4756-98e3-1000487d326b,886ca13f-173b-4cee-8901-fbd39551331c,1,440.00,null,f,2025-10-23 03:40:29.015,2025-10-23 03:40:29.015
d0f34a66-baec-4871-adf4-ee1cda85ecbc,58b8126a-2d2f-4f55-bc98-5b6784800bed,5bb579cd-e2b9-4756-98e3-1000487d326b,39fe1a50-7610-4766-a3c1-047a1f999e07,1,440.00,null,f,2025-10-23 03:40:29.244,2025-10-23 03:40:29.244
5264ccc9-b98c-4450-b1cd-78d348b6c945,58b8126a-2d2f-4f55-bc98-5b6784800bed,3d4aafa8-fec3-4ecd-9b28-ad01243c46af,5fa00a05-51e9-4fa8-87aa-a710d4a01b7e,6,8.99,null,f,2025-10-23 03:22:58.01,2025-10-23 03:22:58.01
6eee8460-133e-473d-b252-54f2b69a0999,58b8126a-2d2f-4f55-bc98-5b6784800bed,3d4aafa8-fec3-4ecd-9b28-ad01243c46af,e6a34b00-bc5d-4ccd-b121-97eba82f96ff,3,14.67,null,f,2025-10-23 03:22:58.552,2025-10-23 03:22:58.552
4741af17-7751-4455-a3dc-9f7acc3f5ab9,58b8126a-2d2f-4f55-bc98-5b6784800bed,e28d17f5-42f5-4a8f-bee5-6ba5259c290d,17cd8f58-e0bd-4a46-8804-0e310f23b714,12,7.33,null,f,2025-10-23 03:44:31.666,2025-10-23 03:44:31.666
08a8fcea-b298-48fb-864a-e5af4b7ac5c4,58b8126a-2d2f-4f55-bc98-5b6784800bed,b2e9dd0e-fe50-43d8-b04c-29876db7bdcd,0a8df0ec-a28f-4152-8e5f-bc97a6360ca5,12,21.33,null,f,2025-10-23 03:40:30.414,2025-10-23 03:40:30.414
8290ac8c-0e16-4cfd-9fd5-942943a8f4a6,58b8126a-2d2f-4f55-bc98-5b6784800bed,1acc5ccc-c4ad-466f-9a44-5b7e138ceb79,b5978873-a312-440b-9a60-77392693b993,6,29.00,null,f,2025-10-23 03:57:00.044,2025-10-23 03:57:00.044
ee5d5a6e-1fa2-4139-b6c1-57c3a9a16e3a,58b8126a-2d2f-4f55-bc98-5b6784800bed,b2e9dd0e-fe50-43d8-b04c-29876db7bdcd,d91d7c1a-f738-4059-8bad-abf7a3bdf7e9,1,13.33,null,f,2025-10-23 03:40:30.645,2025-10-23 03:40:30.645
30e6b0cc-943a-4778-b28b-60d1bf600711,58b8126a-2d2f-4f55-bc98-5b6784800bed,b2e9dd0e-fe50-43d8-b04c-29876db7bdcd,74fb4af9-6067-4bb7-bdd1-638a9be4636d,2,24.00,null,f,2025-10-23 03:40:30.918,2025-10-23 03:40:30.918
